annotation	emp_pval	enrich_per_mean_diff_by_genomstd	error	matched_25th	matched_5th	matched_75th	matched_95th	mean_matched_across_trait_loci	mean_trait_loci	median_matched_loci	median_trait_loci	n_lead_loci_final	n_lead_snp	n_matched_sets	partition_id	percent_matched_and_ld_removed	percent_trait_and_ld_snps_removed	regions_summary	std_matched_across_trait_loci	trait_name	trait_summary
fst_eur_afr	0.3556	-0.008547645466875298	False	0.056477426617080606	0.053980493355014064	0.06000238425474907	0.06257950002878392	0.05826628491103933	0.05726174685342081	0.05825382315820056	0.0261096	1067	1067	5000	(-0.13232, -0.0234591]	4.020381056069679	0.0	extreme	0.00262736533990428	gene_dist_10_per	mean
fst_eur_afr	0.0	0.13841919930887198	False	0.10931041278426361	0.10600120415125511	0.11425643927954238	0.11766792707241565	0.11180138829939323	0.12806871643667916	0.11179893741025776	0.08331875	1066	1066	5000	(-0.0234591, -0.012675019999999999]	3.383274483677548	0.0	extreme	0.0035857466266559783	gene_dist_10_per	mean
fst_eur_afr	0.0	0.1715069849311954	False	0.13899774404035445	0.135162494570548	0.1444466731945441	0.14846352770362092	0.14175833617871525	0.16191421351106944	0.14172616215791461	0.1311865	1066	1066	5000	(-0.012675019999999999, 0.011645920000000002]	3.9864216321243524	0.0	extreme	0.00404761128789457	gene_dist_10_per	mean
fst_eur_afr	0.0002	0.11699471410373069	False	0.11819823594265946	0.1145040593911407	0.12314143769853891	0.12683662127853657	0.12067004961095508	0.1344195252195122	0.12062264121045968	0.09227825	1066	1066	5000	(0.011645920000000002, 0.02182904000000001]	2.944787189211968	0.0	extreme	0.0037075388092630843	gene_dist_10_per	mean
fst_eur_afr	0.2948	-0.012694059157121348	False	0.061760071231419876	0.059173903975323815	0.06544118951302717	0.0682022115850656	0.06363874963058798	0.06214691593458294	0.06363169568951302	0.0309081	1067	1067	5000	(0.02182904000000001, 0.141562]	3.6648937221947606	0.0	extreme	0.0027516874329164063	gene_dist_10_per	mean
phyloP100	0.0	0.37564657552401004	False	-0.09936369099346887	-0.13937039457901954	-0.04560061917967495	-0.007625898278627474	-0.07285264886381039	0.28546710526315794	-0.07347616561755593	0.15150000000000002	1064	1067	5000	(-0.13232, -0.0234591]	5.135612411540555	0.21774632553075668	extreme	0.039839518194281665	gene_dist_10_per	mean
phyloP100	0.0	0.24928834868679045	False	-0.16928383174848213	-0.21333265192687748	-0.10559609151572927	-0.05882173171858115	-0.13687372503987277	0.10091611687087655	-0.13781685050664869	-0.019	1061	1066	5000	(-0.0234591, -0.012675019999999999]	4.412005329780146	0.2498334443704197	extreme	0.046554417957770974	gene_dist_10_per	mean
phyloP100	0.0	0.18136140413431698	False	-0.1927463901607447	-0.2366371598056032	-0.13076525242481662	-0.08385690530547041	-0.1614593958003719	0.011536654135338354	-0.16135592872910756	-0.046	1064	1066	5000	(-0.012675019999999999, 0.011645920000000002]	4.9742001295336795	0.27525906735751293	extreme	0.046921360426318046	gene_dist_10_per	mean
phyloP100	0.0	0.2951380585707119	False	-0.17006896374419195	-0.21438913797984577	-0.10477554242162579	-0.05514611423702941	-0.1367217028785078	0.14480301602262016	-0.13669202182505585	0.053	1061	1066	5000	(0.011645920000000002, 0.02182904000000001]	3.9915887062789714	0.21070375052675938	extreme	0.04840675868163245	gene_dist_10_per	mean
phyloP100	0.0	0.418950743092598	False	-0.0983606003809517	-0.13686207894713268	-0.04269909609895338	-0.003212571428571406	-0.07076184112135803	0.32886466165413536	-0.07156612300953269	0.1765	1064	1067	5000	(0.02182904000000001, 0.141562]	4.786623826000989	0.17301038062283738	extreme	0.04083900889405359	gene_dist_10_per	mean
xpehh_afr2_eas	0.2972	0.018118013734827795	False	-0.11339219746797957	-0.1474978705962369	-0.06400374553253257	-0.027497223415089575	-0.08848199459804805	-0.06893122582883869	-0.08865562148705583	0.031424723561305504	1050	1067	5000	(-0.13232, -0.0234591]	13.554523679912903	1.6875340228633642	extreme	0.03648130316435043	gene_dist_10_per	mean
xpehh_afr2_eas	0.0214	0.07610782126019013	False	-0.2126681205488979	-0.2519431984212865	-0.15625750345335337	-0.11645919912347535	-0.1845863928083721	-0.1024600385200975	-0.18563910184919746	-0.0942350817173876	1047	1066	5000	(-0.0234591, -0.012675019999999999]	13.742578281145903	2.3151232511658892	extreme	0.041000321375320774	gene_dist_10_per	mean
xpehh_afr2_eas	0.01	0.09161642857401629	False	-0.2765266147175168	-0.3177241099505543	-0.22025648072628334	-0.1779507849519284	-0.24809551193726967	-0.14923414464134727	-0.24814025523032152	-0.167041135392431	1053	1066	5000	(-0.012675019999999999, 0.011645920000000002]	14.663280440414509	2.1211139896373057	extreme	0.042275170571336985	gene_dist_10_per	mean
xpehh_afr2_eas	0.0282	0.07567384886072778	False	-0.23849061342985156	-0.2808802263704162	-0.1801147347241694	-0.13823547720533752	-0.20973855780739978	-0.12808049403696475	-0.20903667914359422	-0.09817269418897315	1046	1066	5000	(0.011645920000000002, 0.02182904000000001]	13.400297794634078	2.3036943390925693	extreme	0.04328887340146395	gene_dist_10_per	mean
xpehh_afr2_eas	0.0624	0.054479599464052245	False	-0.12173883946806435	-0.15977629952554614	-0.07099452720577151	-0.03303410431769488	-0.09639075298837485	-0.03760295939522958	-0.09623339293496377	0.0465989805578357	1051	1067	5000	(0.02182904000000001, 0.141562]	13.435467128027682	2.4962926347009393	extreme	0.038123480030211966	gene_dist_10_per	mean
linsigh	0.0	0.6827573142917991	False	0.08380620709402349	0.08011160084348383	0.08900260997029284	0.09315377750331837	0.08644702421679323	0.14800287461240313	0.08632029972392818	0.05169555	1032	1067	5000	(-0.13232, -0.0234591]	4.6386717474142625	2.3952095808383236	extreme	0.003923959090960607	gene_dist_10_per	mean
linsigh	0.0	0.6333051506411521	False	0.09734295757810124	0.09313588934220579	0.10340087038767465	0.10823961950900503	0.10046265250345471	0.15756000802292264	0.10038979045649879	0.05965180000000001	1047	1066	5000	(-0.0234591, -0.012675019999999999]	3.877381745502998	1.4157228514323783	extreme	0.004556220015537776	gene_dist_10_per	mean
linsigh	0.0	0.5883319811274712	False	0.09798392648172202	0.09379281330667921	0.1041694099699451	0.10851175270153124	0.10106599451218165	0.15410867110481585	0.10099083622200786	0.0591355	1059	1066	5000	(-0.012675019999999999, 0.011645920000000002]	4.450168393782383	0.7610103626943006	extreme	0.004536582048732554	gene_dist_10_per	mean
linsigh	0.0	0.6443508281233822	False	0.10386536165315795	0.0996640672096184	0.11024962697944243	0.11535558312205521	0.10717214995931815	0.1652653586998088	0.1070506643126177	0.06131465	1046	1066	5000	(0.011645920000000002, 0.02182904000000001]	3.4887118977384466	1.334457086669476	extreme	0.004780781051804334	gene_dist_10_per	mean
linsigh	0.0	0.5113385074685796	False	0.08597942459981167	0.08239806883625336	0.0915851628764049	0.0957245436663525	0.08887629295433286	0.13497741264705881	0.08880379017320353	0.05269625	1020	1067	5000	(0.02182904000000001, 0.141562]	4.300074147305981	2.570439940682155	extreme	0.004079547520996922	gene_dist_10_per	mean
fst_eas_afr	0.2602	0.021099607923685634	False	0.08578755528228678	0.081359759895362	0.0921338812078755	0.0969045073980195	0.08899413964095924	0.09199520757785844	0.08889837739855054	0.017577000000000002	551	1067	5000	(-0.13232, -0.0234591]	19.977027762656505	24.006532389765923	extreme	0.004699781006227768	gene_dist_10_per	mean
fst_eas_afr	0.0012	0.10616213843382914	False	0.13230740254140153	0.1277836842217016	0.13842922758373605	0.1427256062761327	0.1353282086376398	0.15042800532195497	0.1352767323646074	0.0957145	977	1066	5000	(-0.0234591, -0.012675019999999999]	5.684277148567621	2.0652898067954695	extreme	0.004565965860879286	gene_dist_10_per	mean
fst_eas_afr	0.0004	0.11968348198204158	False	0.16154704031871323	0.15671689651707527	0.1682371452587874	0.17303452541447878	0.16488827592037442	0.1819112586057331	0.16483380600793857	0.1353205	1064	1066	5000	(-0.012675019999999999, 0.011645920000000002]	4.040139248704663	0.08095854922279792	extreme	0.004932271277956873	gene_dist_10_per	mean
fst_eas_afr	0.0074	0.08051525591158123	False	0.14065426997640904	0.1363998822022056	0.14697141378837464	0.15155980942968383	0.1438232478235255	0.1552752024674899	0.14372552962008084	0.1059735	992	1066	5000	(0.011645920000000002, 0.02182904000000001]	4.425214215479702	1.3625509200730441	extreme	0.004656235317298574	gene_dist_10_per	mean
fst_eas_afr	0.1392	-0.0352741302365799	False	0.09019080459193399	0.08592122273092603	0.09656950691038271	0.10137279025949877	0.09340247455531948	0.08838531681296297	0.09321917670202605	0.0177166	621	1067	5000	(0.02182904000000001, 0.141562]	17.028536826495305	16.139396935244683	extreme	0.004692900358663454	gene_dist_10_per	mean
fst_eur_eas	0.1158	0.02279891712654551	False	0.039157621985309275	0.03757492568276915	0.04156437225638707	0.043356321522126526	0.04038922286765635	0.04249657030627929	0.0403335285029522	0.0239294	1067	1067	5000	(-0.13232, -0.0234591]	4.028062057702776	0.0	extreme	0.0017663699557641022	gene_dist_10_per	mean
fst_eur_eas	0.0	0.12430005879451046	False	0.07584893672596153	0.07330557935885273	0.07952765856345541	0.08231966723654315	0.07772423436098609	0.0892135261140713	0.07771411132575985	0.06079645	1066	1066	5000	(-0.0234591, -0.012675019999999999]	3.3874550299800132	0.0	extreme	0.0027398711938504392	gene_dist_10_per	mean
fst_eur_eas	0.0054	0.09554670226584985	False	0.09496862914137946	0.09193875009226245	0.09951881621975332	0.10269176620983583	0.09727120772995847	0.10610277184202627	0.09724523741432334	0.0698222	1066	1066	5000	(-0.012675019999999999, 0.011645920000000002]	3.989734455958549	0.0	extreme	0.003322026397363649	gene_dist_10_per	mean
fst_eur_eas	0.0006	0.0904267720089613	False	0.08088120404820326	0.07819553769583301	0.0846428673623122	0.08749287637671437	0.08278599554461587	0.09114431472786116	0.08276789250916793	0.06398229999999999	1066	1066	5000	(0.011645920000000002, 0.02182904000000001]	2.9484759095378568	0.0	extreme	0.002831510569661657	gene_dist_10_per	mean
fst_eur_eas	0.0306	0.037546902551354754	False	0.042888820027830676	0.04110974594655961	0.04548902102852155	0.04725203979935334	0.04418961647765232	0.047660148366541706	0.044208637073930274	0.0269203	1067	1067	5000	(0.02182904000000001, 0.141562]	3.6719574888779043	0.0	extreme	0.0018837275961622875	gene_dist_10_per	mean
xpehh_eas_eur	0.0012	0.09432762925788785	False	0.060834768334953854	0.02569537784814645	0.10992321893585699	0.14592208532789763	0.0855303128022058	0.18742788682474634	0.08612865295585846	0.24726434167286895	981	1067	5000	(-0.13232, -0.0234591]	17.697125748502994	7.24006532389766	extreme	0.036537414405376126	gene_dist_10_per	mean
xpehh_eas_eur	0.2902	0.020892661526623155	False	0.1426757501051813	0.10319799650029853	0.19687822315289777	0.2365921974252465	0.169590303528486	0.1921596349236026	0.16915298287204375	0.241662445064277	978	1066	5000	(-0.0234591, -0.012675019999999999]	17.85364756828781	9.593604263824117	extreme	0.0407745952030239	gene_dist_10_per	mean
xpehh_eas_eur	0.0872	0.05256872324586432	False	0.2659565122557451	0.22323643668530432	0.32062692022969175	0.36157877430874985	0.29351946946953267	0.35030691775333417	0.2938460370365721	0.3846200934037961	991	1066	5000	(-0.012675019999999999, 0.011645920000000002]	18.68746761658031	8.59779792746114	extreme	0.04175225583972793	gene_dist_10_per	mean
xpehh_eas_eur	0.4624	0.0033483210859926353	False	0.16244374147554277	0.12350849914079719	0.21724464650537376	0.2604540793941814	0.1904818117225752	0.194098840989561	0.1899702952805791	0.252229765463687	969	1066	5000	(0.011645920000000002, 0.02182904000000001]	17.41086388537716	8.048883270122207	extreme	0.041853700667316716	gene_dist_10_per	mean
xpehh_eas_eur	0.0018	0.09838258041037909	False	0.0663417622862198	0.02810150641645929	0.11626620674140606	0.15298431864091155	0.09122896976527235	0.19750691132667172	0.09175920154584935	0.21148701756300403	962	1067	5000	(0.02182904000000001, 0.141562]	17.418759268413247	9.935739001482947	extreme	0.03764846334603555	gene_dist_10_per	mean
betascore	0.0254	-0.01786730882520554	False	0.7314663328501407	0.6530755383856367	0.8572955019027854	0.953527918346004	0.7963850691077845	0.6291792295681667	0.7936984558382965	-0.15440521372500002	1067	1067	5000	(-0.13232, -0.0234591]	4.013135547087643	0.0	extreme	0.0922755879493554	gene_dist_10_per	mean
betascore	0.1714	-0.017770694487639113	False	3.398461792981093	3.237797488202248	3.638366041990774	3.821297402630545	3.5204722678822495	3.354170564582868	3.5143247852975836	0.1184316160755	1066	1066	5000	(-0.0234591, -0.012675019999999999]	3.3783477681545637	0.0	extreme	0.17787244254101148	gene_dist_10_per	mean
betascore	0.0004	-0.07725202176821837	False	6.380878668641052	6.141409652947169	6.710033657649525	6.971534677465514	6.547984196033611	5.825044368762831	6.544547910926151	1.9974193899750001	1066	1066	5000	(-0.012675019999999999, 0.011645920000000002]	3.981615932642487	0.0	extreme	0.24918524928028826	gene_dist_10_per	mean
betascore	0.005	-0.05400182979632937	False	4.341259298134958	4.155589464526746	4.608770887219036	4.809884190194166	4.477441351902959	3.9720814582499804	4.480198878267531	0.5475404947145	1066	1066	5000	(0.011645920000000002, 0.02182904000000001]	2.940646158168282	0.0	extreme	0.20015442100000264	gene_dist_10_per	mean
betascore	0.2342	-0.006970775834670213	False	0.7620503953746369	0.6799457953352352	0.8822654110696422	0.9718630652329151	0.8235693672603309	0.7583354567100047	0.823811671363077	-0.0995730053392	1067	1067	5000	(0.02182904000000001, 0.141562]	3.6578151260504206	0.0	extreme	0.08925122723457947	gene_dist_10_per	mean
xpehh_afr2_eur	0.0076	0.08753829275800572	False	-0.06715669027579614	-0.10492625625190946	-0.016528450121848698	0.02030776799802946	-0.04224969343088516	0.053133577246563236	-0.043145714865690014	0.152705861395507	981	1067	5000	(-0.13232, -0.0234591]	17.693304300489928	7.24006532389766	extreme	0.038295578443257684	gene_dist_10_per	mean
xpehh_afr2_eur	0.0108	0.09134979742538074	False	-0.09613361773507573	-0.13723413556076208	-0.03675736586061543	0.0060578706761865025	-0.06649113507175962	0.03304521844432273	-0.06730413289631215	0.1442074421758605	978	1066	5000	(-0.0234591, -0.012675019999999999]	17.845486342438374	9.593604263824117	extreme	0.04355556544488233	gene_dist_10_per	mean
xpehh_afr2_eur	0.0006	0.1236014790026949	False	-0.04594313255361049	-0.08705175877964788	0.011486559291514854	0.053331425627564044	-0.017272294432230585	0.11740606124964675	-0.017621632318109717	0.26267922657578896	991	1066	5000	(-0.012675019999999999, 0.011645920000000002]	18.67750323834197	8.59779792746114	extreme	0.042847525993508405	gene_dist_10_per	mean
xpehh_afr2_eur	0.0222	0.08335153682925801	False	-0.10427395777279586	-0.1461280001247928	-0.04378793372458287	0.0007286789752438969	-0.07367201733119222	0.017149290102169125	-0.0735734302929511	0.148389690106427	969	1066	5000	(0.011645920000000002, 0.02182904000000001]	17.404407922461022	8.048883270122207	extreme	0.044531604162858784	gene_dist_10_per	mean
xpehh_afr2_eur	0.0	0.1461024596179008	False	-0.07271360201711274	-0.11229642041056989	-0.02085911601638555	0.016721486436273997	-0.047016076839750585	0.1121797449350661	-0.04649288267614238	0.2414909238147135	962	1067	5000	(0.02182904000000001, 0.141562]	17.411043005437467	9.935739001482947	extreme	0.03906880996709909	gene_dist_10_per	mean
